,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1.1536541023816413e-15,-1.4911506915885452e-15,1.538781178259793e-15,-6.858576382977424e-16,0.9862371656556905,-0.0015426132417682007,-0.05281512190703729,0.07423978901900433,0.1349508050491163,0.028656068550480633,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5719303254837546e-15,8.499002400552409e-16,1.7991258226269136e-15,-2.4248152696226274e-15,0.9862371656556913,-0.0015426132417664274,-0.05281512190703531,0.07423978901900186,0.13495080504911422,0.028656068550479284,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.9834365621833445e-16,-1.1891160997569474e-15,1.703876065320557e-15,5.587884091809891e-16,0.986237165655692,-0.0015426132417629332,-0.052815121907032136,0.07423978901899923,0.13495080504911308,0.02865606855047953,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0044072656339667e-15,-3.2735942578946715e-15,1.2422498599350164e-15,-2.90645650309495e-16,0.9862371656556915,-0.0015426132417646178,-0.05281512190703349,0.07423978901900084,0.1349508050491144,0.028656068550479346,0.0,0.0,0.0,0.0,0.0,0.0
4,-2.4070186546241536e-15,1.1208914766006046e-15,4.698172882665286e-16,-2.252898071387817e-15,0.9862371656556923,-0.0015426132417613037,-0.05281512190703036,0.07423978901899692,0.13495080504911133,0.02865606855048133,0.0,0.0,0.0,0.0,0.0,0.0
5,-3.8131205691312675e-15,2.4134235698418143e-15,1.6987502505623645e-15,1.256818816402586e-15,0.9862371656556921,-0.001542613241762892,-0.052815121907031866,0.07423978901899853,0.13495080504911167,0.02865606855047937,0.0,0.0,0.0,0.0,0.0,0.0
6,1.317266962194749e-15,-2.9680584984094247e-15,-2.6583860073680324e-15,7.777741254797302e-16,0.9862371656556921,-0.0015426132417629397,-0.052815121907031706,0.0742397890189987,0.13495080504911247,0.028656068550479207,0.0,0.0,0.0,0.0,0.0,0.0
7,-2.140927823962486e-15,-1.0790658471535244e-15,2.6104020703770428e-15,-1.8535289818583636e-15,0.9862371656556912,-0.0015426132417655466,-0.052815121907034676,0.07423978901900195,0.1349508050491154,0.028656068550479932,0.0,0.0,0.0,0.0,0.0,0.0
8,-1.5486574295437557e-15,-3.3271845980891076e-15,2.2454052619917783e-15,2.6589296863477936e-17,0.9862371656556916,-0.0015426132417639758,-0.052815121907032865,0.07423978901900011,0.13495080504911405,0.02865606855047994,0.0,0.0,0.0,0.0,0.0,0.0
9,-6.16412858588937e-16,-1.3920833506685363e-15,2.799922839317018e-15,-2.538749272076739e-16,0.986237165655692,-0.0015426132417635974,-0.052815121907032365,0.07423978901899879,0.13495080504911183,0.028656068550479304,0.0,0.0,0.0,0.0,0.0,0.0
10,-2.759316567792968e-15,9.458406374513035e-16,1.0615870355703298e-15,-4.679749047944909e-16,0.986237165655691,-0.0015426132417651636,-0.0528151219070346,0.07423978901900238,0.13495080504911727,0.028656068550480803,0.0,0.0,0.0,0.0,0.0,0.0
11,6.479180555520687e-16,-2.2981840251628093e-15,7.166020905205921e-16,3.87867059201763e-16,0.9862371656556915,-0.0015426132417647794,-0.05281512190703364,0.07423978901900077,0.13495080504911544,0.02865606855048062,0.0,0.0,0.0,0.0,0.0,0.0
12,-7.926760748416303e-16,-2.4966680713000045e-15,6.499156601375101e-16,7.612429959682237e-16,0.9862371656556919,-0.0015426132417644435,-0.05281512190703313,0.0742397890189994,0.1349508050491129,0.028656068550479738,0.0,0.0,0.0,0.0,0.0,0.0
13,2.1216242629815175e-15,-4.237442952752881e-15,2.408449148617362e-15,-7.354569806413337e-16,0.9862371656556917,-0.0015426132417636993,-0.05281512190703264,0.07423978901899937,0.13495080504911283,0.028656068550479825,0.0,0.0,0.0,0.0,0.0,0.0
14,-4.959556192425687e-15,8.220100551323017e-15,1.810592224869832e-15,1.8071809535951016e-15,0.9862371656556916,-0.0015426132417642425,-0.05281512190703309,0.07423978901900002,0.13495080504911383,0.028656068550479898,0.0,0.0,0.0,0.0,0.0,0.0
15,-6.706482862594996e-15,9.254501946463233e-15,2.455929595288989e-15,8.783348594124817e-16,0.9862371656556919,-0.0015426132417631585,-0.052815121907031956,0.07423978901899922,0.1349508050491135,0.028656068550479818,0.0,0.0,0.0,0.0,0.0,0.0
16,-3.608950100756395e-15,5.208320905668816e-15,1.221567909313986e-15,2.8321782113777216e-15,0.9862371656556917,-0.0015426132417638253,-0.05281512190703277,0.07423978901899952,0.13495080504911294,0.028656068550479863,0.0,0.0,0.0,0.0,0.0,0.0
17,-3.4357587654732584e-15,-1.0216930517402336e-15,1.2691063069695126e-17,1.2723242381927309e-16,0.9862371656556911,-0.0015426132417656739,-0.052815121907034836,0.07423978901900236,0.1349508050491163,0.028656068550480963,0.0,0.0,0.0,0.0,0.0,0.0
18,-1.50617440153842e-15,2.8153524261323986e-15,2.0152137795972447e-15,-8.957918263909868e-16,0.9862371656556914,-0.0015426132417640692,-0.05281512190703324,0.07423978901900048,0.1349508050491146,0.028656068550480404,0.0,0.0,0.0,0.0,0.0,0.0
19,-4.03682068308301e-15,2.533407238263583e-15,1.5498503341597496e-15,-2.329842807095921e-16,0.9862371656556912,-0.0015426132417646185,-0.05281512190703366,0.07423978901900133,0.13495080504911602,0.02865606855047935,0.0,0.0,0.0,0.0,0.0,0.0
20,-1.846807480673406e-15,-6.760632008649561e-16,3.418379093861626e-16,-1.5611639590383056e-15,0.9862371656556915,-0.0015426132417647792,-0.052815121907033684,0.07423978901900068,0.13495080504911375,0.028656068550479554,0.0,0.0,0.0,0.0,0.0,0.0
21,-3.679006349200821e-15,-3.294194762113313e-16,2.6301687633440533e-15,1.927334971321191e-16,0.9862371656556912,-0.00154261324176646,-0.05281512190703524,0.07423978901900236,0.1349508050491151,0.028656068550477806,0.0,0.0,0.0,0.0,0.0,0.0
22,2.610269386141648e-15,-2.761973133813638e-15,-7.823581926774728e-16,2.300977323103136e-16,0.986237165655692,-0.0015426132417633205,-0.05281512190703213,0.0742397890189994,0.13495080504911278,0.028656068550479082,0.0,0.0,0.0,0.0,0.0,0.0
23,-1.2023842142752871e-15,-2.2483562903352505e-15,4.248481788734033e-15,-2.7595706874536306e-15,0.9862371656556916,-0.001542613241764645,-0.0528151219070336,0.07423978901900041,0.13495080504911328,0.02865606855048024,0.0,0.0,0.0,0.0,0.0,0.0
24,-9.29890025488716e-18,-3.931248975935972e-15,2.6789794358218705e-15,-1.2391103181738526e-15,0.9862371656556917,-0.0015426132417643936,-0.052815121907033406,0.07423978901900033,0.13495080504911372,0.02865606855047987,0.0,0.0,0.0,0.0,0.0,0.0
25,8.384481877117072e-16,-1.492598822609691e-15,1.880652047270324e-15,-3.959673536734648e-16,0.9862371656556917,-0.0015426132417630588,-0.05281512190703189,0.07423978901899858,0.1349508050491133,0.028656068550481983,0.0,0.0,0.0,0.0,0.0,0.0
26,-9.032768115552503e-16,-1.7136505772022638e-15,2.619900903164997e-15,-1.674015284200597e-15,0.9862371656556915,-0.001542613241763629,-0.05281512190703277,0.07423978901899982,0.1349508050491148,0.02865606855048165,0.0,0.0,0.0,0.0,0.0,0.0
27,1.2352615283199804e-16,4.464997659375318e-18,1.014853921503912e-15,1.276795612554133e-15,0.9862371656556917,-0.0015426132417627211,-0.05281512190703163,0.07423978901899955,0.13495080504911394,0.02865606855047947,0.0,0.0,0.0,0.0,0.0,0.0
28,-1.6066616868937954e-15,7.507419368507451e-16,2.9589127545289863e-16,-5.213244871226412e-16,0.9862371656556912,-0.00154261324176472,-0.05281512190703362,0.07423978901900144,0.13495080504911572,0.028656068550477826,0.0,0.0,0.0,0.0,0.0,0.0
29,2.2153916680589505e-15,-2.441295767450316e-15,5.991427380214087e-16,1.5481180151651778e-16,0.9862371656556921,-0.0015426132417641052,-0.052815121907032886,0.07423978901899918,0.13495080504911156,0.028656068550478416,0.0,0.0,0.0,0.0,0.0,0.0
30,3.766834513326859e-16,-2.1571255660264666e-15,2.2681541623179914e-17,-9.366524506881424e-16,0.9862371656556912,-0.0015426132417652966,-0.052815121907034426,0.0742397890190018,0.13495080504911633,0.028656068550480387,0.0,0.0,0.0,0.0,0.0,0.0
31,-1.170090086821244e-15,-4.053214245357648e-16,2.608199735409232e-15,-1.6727352354905438e-15,0.9862371656556911,-0.0015426132417664896,-0.05281512190703554,0.07423978901900284,0.13495080504911616,0.028656068550479682,0.0,0.0,0.0,0.0,0.0,0.0
32,-2.8238252065141207e-15,3.852845090122721e-15,2.1574358407182545e-15,7.00192271943775e-16,0.9862371656556915,-0.0015426132417640593,-0.05281512190703275,0.07423978901900022,0.13495080504911425,0.02865606855047958,0.0,0.0,0.0,0.0,0.0,0.0
33,-5.6476333201606855e-15,7.835738278419442e-15,1.3343704599210085e-15,9.89670884556959e-16,0.9862371656556919,-0.0015426132417636377,-0.052815121907032456,0.07423978901899951,0.13495080504911358,0.0286560685504798,0.0,0.0,0.0,0.0,0.0,0.0
34,8.613982271128764e-16,-1.8642615010868245e-15,1.2528735806564872e-15,1.6613008181417479e-15,0.9862371656556917,-0.0015426132417642943,-0.0528151219070332,0.07423978901900005,0.13495080504911286,0.028656068550479315,0.0,0.0,0.0,0.0,0.0,0.0
35,-1.0501902410317456e-15,-1.2290187796719002e-15,2.2411817831294214e-15,9.130335863274115e-17,0.9862371656556912,-0.0015426132417654323,-0.052815121907034406,0.0742397890190018,0.13495080504911525,0.028656068550480432,0.0,0.0,0.0,0.0,0.0,0.0
36,-2.60138506940257e-15,1.0473624386940044e-15,1.4447099705643302e-15,-4.830128322007037e-16,0.986237165655692,-0.001542613241762901,-0.05281512190703181,0.07423978901899908,0.1349508050491134,0.02865606855048033,0.0,0.0,0.0,0.0,0.0,0.0
37,-2.4709383388159347e-16,-1.948248847379698e-15,2.0008454983159454e-15,4.3190573342144415e-16,0.9862371656556921,-0.0015426132417631284,-0.05281512190703226,0.07423978901899907,0.13495080504911228,0.028656068550480644,0.0,0.0,0.0,0.0,0.0,0.0
38,-1.9207265392833346e-15,-4.2123550701453584e-15,8.888014631535483e-16,-8.051399874932106e-16,0.9862371656556916,-0.001542613241764809,-0.05281512190703385,0.07423978901900093,0.13495080504911444,0.028656068550479655,0.0,0.0,0.0,0.0,0.0,0.0
39,-1.7091593405185633e-15,-1.4357658784367424e-15,1.8687747793735475e-15,-1.4429836200536198e-15,0.9862371656556912,-0.0015426132417666776,-0.05281512190703595,0.07423978901900319,0.1349508050491151,0.028656068550480397,0.0,0.0,0.0,0.0,0.0,0.0
40,-2.4801423162584446e-15,1.6507897829291114e-16,8.565218168448187e-16,-1.1063009582551652e-15,0.9862371656556917,-0.0015426132417630833,-0.052815121907032206,0.07423978901899936,0.13495080504911347,0.02865606855047949,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,6.819785512252032e-17,-3.745283150540406e-15,1.7939349583285905e-15,1.4840863670322213e-15,0.9862371656556922,-0.0015426132417624137,-0.05281512190703124,0.0742397890189984,0.13495080504911236,0.028656068550480033,0.0,0.0,0.0,0.0,0.0,0.0
43,1.1427124239435379e-15,-4.893326848676041e-16,1.9260249280426176e-15,-1.4419919113279048e-15,0.9862371656556917,-0.0015426132417634213,-0.05281512190703247,0.07423978901899897,0.13495080504911372,0.028656068550481844,0.0,0.0,0.0,0.0,0.0,0.0
44,-4.102832566726907e-15,2.4030663733594897e-15,3.826676952957679e-15,-8.640938044179795e-16,0.9862371656556914,-0.0015426132417647599,-0.05281512190703366,0.07423978901900105,0.13495080504911489,0.028656068550479984,0.0,0.0,0.0,0.0,0.0,0.0
45,-2.3426244336954603e-16,-3.2411932266210034e-15,1.6650074238394784e-15,-1.2688851850662062e-15,0.9862371656556916,-0.0015426132417630867,-0.052815121907032504,0.07423978901899968,0.13495080504911408,0.028656068550480855,0.0,0.0,0.0,0.0,0.0,0.0
46,-4.834782808510725e-15,2.0640223218749432e-15,3.5835237489010935e-15,-1.0040386563329691e-16,0.9862371656556911,-0.0015426132417658606,-0.05281512190703513,0.07423978901900231,0.13495080504911552,0.02865606855048004,0.0,0.0,0.0,0.0,0.0,0.0
47,1.2082434499043976e-15,-1.5399578489109506e-15,1.2213526114776583e-15,-1.3526599121024674e-16,0.9862371656556917,-0.0015426132417634402,-0.05281512190703241,0.07423978901899933,0.1349508050491134,0.028656068550480616,0.0,0.0,0.0,0.0,0.0,0.0
48,-4.093815995513368e-15,3.1510734829838383e-15,1.3129172791153646e-15,5.078598577096859e-16,0.9862371656556914,-0.0015426132417642343,-0.05281512190703302,0.07423978901900079,0.13495080504911508,0.02865606855047991,0.0,0.0,0.0,0.0,0.0,0.0
49,5.457130650354071e-17,-1.314767510962811e-15,1.8439973387460223e-16,1.0033362164596157e-15,0.986237165655692,-0.0015426132417638847,-0.052815121907032976,0.07423978901899926,0.1349508050491121,0.02865606855047873,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.0071818611196934334,-0.8341473596580784,-0.3388657491406655,0.05592780904509531,1.2966275889323556e-15,-0.1345266078380965,-0.14917912919701903,0.21543499955032755,0.3117330445679042,0.047403972089208476,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.047805932470227255,-0.5891718131456879,-0.4396769464626768,0.17499575265825787,1.4548639248343613e-15,-0.203642469973104,-0.22582303104438128,0.326119242372358,0.47189242476436305,0.07175875551995144,0.0,0.0,0.0,0.0,0.0,0.0
52,0.012147573226790255,-0.824775988517335,-0.3355529559888279,0.016412667428891678,8.07031676213643e-16,-0.14175397128638284,-0.15719369079886408,0.22700911909629393,0.32848072034847714,0.049950722807797505,0.0,0.0,0.0,0.0,0.0,0.0
53,0.03474558597812979,0.14493681786607138,0.6279904560133454,0.4290121290841342,5.749338440318145e-15,-0.19702224584414488,-0.21848173784953867,0.3155174141900732,0.4565516482696094,0.06942594623503327,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.039669860664445035,-0.5637150780576785,-0.4769896948828813,0.1437365269435332,7.515162415028253e-16,-0.205026817938837,-0.22735816098895123,0.3283361792903984,0.47510031808029674,0.07224656676699028,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.005343782772200432,-0.009682975078443758,0.2931835064083735,0.45070738836191615,6.008941698680732e-15,-0.2628453856422707,-0.291474276901113,0.4209285913594036,0.6090809367281721,0.09262045274908645,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.07476266036336845,-0.08566933255887371,-0.6203565095684844,0.17969627503962357,7.571542825322933e-16,-0.23536695579845857,-0.2610029203295202,0.3769237984327096,0.5454062872828535,0.08293770862653316,0.0,0.0,0.0,0.0,0.0,0.0
57,1.2056740244462466e-16,1.3673446773127986e-16,-1.1588171076614397e-15,-1.603494038233699e-15,1.6097679115712072e-16,0.6570950975883517,0.6036877875684735,-0.4268190102879045,-0.056142943523870184,0.13586975460110806,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.02926192699091171,-0.7535601143619323,-0.36883761696311507,0.12414637748138044,1.7002685282780133e-15,-0.16492420961858154,-0.18288761137883391,0.2641146431624756,0.38217217258039077,0.05811536286563473,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0342565808784305,0.14199189583143768,0.6263455857443646,0.42979351056228776,5.903377859192417e-15,-0.19758161424212312,-0.2191020321679023,0.31641320374801624,0.4578478499395919,0.06962305433395516,0.0,0.0,0.0,0.0,0.0,0.0
60,1.1392679354394726e-16,4.171574478077148e-16,-1.2752354774810007e-15,-1.5849585125574653e-15,2.527676200532529e-16,0.6570950975883516,0.6036877875684734,-0.42681901028790475,-0.056142943523870184,0.13586975460110812,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.003761342237320666,-0.07513418490085078,0.30465515471470506,0.4510372854356364,4.522842961575671e-15,-0.2604879645584091,-0.2888600875589982,0.41715334556748623,0.6036181805967958,0.09178975371446632,0.0,0.0,0.0,0.0,0.0,0.0
62,0.030100598943943065,0.104661740949051,0.6011060194313487,0.43743617832616355,5.1679831283168424e-15,-0.20573405568003778,-0.2281424304510543,0.3294687713099745,0.4767391713736486,0.07249578050011879,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.06196237308006517,0.015540156222549862,-0.5299154333629266,0.21238535007498097,3.453967246683185e-15,-0.2551933524902093,-0.2829887909399619,0.4086743928393748,0.5913491910909161,0.08992405854279933,0.0,0.0,0.0,0.0,0.0,0.0
64,0.036102016949870204,0.14917967187193223,0.634911824878277,0.4269791639473221,3.9786181860005165e-15,-0.19495295896614395,-0.21618706604089177,0.3122035952750234,0.4517565738309565,0.06869677883101029,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.028354916421132,-0.7707728633089912,-0.36966339747318383,0.11411095276724649,5.401941325143222e-16,-0.1575686901773123,-0.1747309351444872,0.252335290713261,0.3651275261223098,0.05552345302787856,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0072812069281038595,0.011473366515595504,0.4229123852644879,0.4558673497630225,5.887804020823164e-15,-0.24412558124702868,-0.27071552765961254,0.3909501274980039,0.5657022943047537,0.0860240395983504,0.0,0.0,0.0,0.0,0.0,0.0
67,0.025078187686984988,0.07395014442804773,0.5649223263632513,0.44433465204107286,6.261815940274985e-15,-0.21539806383308208,-0.23885903398393438,0.34494500776285053,0.49913318496465303,0.0759011467701752,0.0,0.0,0.0,0.0,0.0,0.0
68,4.349859595999382e-20,-3.192266660167175e-19,-4.3502300948601933e-20,-1.6288789745216724e-20,-1.9364680192021037e-16,-0.1602765848956454,-0.3774961389054434,0.7060166565499426,-0.00026483033377623004,-0.5773633968174686,0.0,0.0,0.0,0.0,0.0,0.0
69,0.03348118939542217,0.13470415509457379,0.6202270576074178,0.4314396501986933,4.843316886859123e-15,-0.1996075094844886,-0.2213485861616236,0.31965753397860813,0.4625423747033354,0.0703369315591981,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.08070440202202958,0.3959234369890965,-0.62474765743806,0.13984217887926542,-6.858195749395278e-17,-0.2036935647284965,-0.2258796909961815,0.32620106706697943,0.47201082456582616,0.07177676009464214,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0068279991339070135,-0.12581393858605402,0.3824822708278169,0.4497147580270547,1.9472947900797764e-15,-0.24855325345745397,-0.2756254580840525,0.3980407363819327,0.5759623592888128,0.08758424581521619,0.0,0.0,0.0,0.0,0.0,0.0
